stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
60A_1_S35,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.070398,105.785392,,
60A_1_S36,Bến Phường Đông Ngạc,,21.077432,105.786642,,
60A_1_S37,Bến Đường Nguyễn Hoàng Tôn,,21.078089,105.789042,,
60A_1_S38,Bến 571 Đường Nguyễn Hoàng Tôn,,21.076187,105.794085,,
60A_1_S39,Bến Đường Nguyễn Hoàng Tôn,,21.074210,105.799218,,
60A_1_S40,Bến 52 Đường Nguyễn Hoàng Tôn,,21.071631,105.806018,,
60A_1_S41,Bến Ngõ 683 Đường Lạc Long Quân,,21.073848,105.812775,,
60A_1_S42,Bến 3 Phố Trịnh Công Sơn,,21.076115,105.815858,,
60A_2_S1,Bến 3 Phố Trịnh Công Sơn,,21.076115,105.815858,,
60A_2_S2,Bến 671 Đường Lạc Long Quân,,21.071765,105.811975,,
60A_2_S3,Bến Pegasus Street,,21.071258,105.807643,,
60A_2_S4,Bến Đường Nguyễn Hoàng Tôn,,21.073759,105.801062,,
60A_2_S5,Bến 547 Đường Nguyễn Hoàng Tôn,,21.076114,105.794785,,
60A_2_S6,Bến Phường Phú Thượng,,21.077815,105.790464,,
60A_2_S7,Bến Phường Đông Ngạc,,21.077215,105.786242,,
60A_2_S8,"Bến 166 Đường Phạm Văn Đồng, Phường Đông Ngạc",,21.071415,105.785342,,
60A_2_S9,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.062445,105.783595,,
60A_2_S10,"Bến Đường Phạm Văn Đồng, Phường Phú Diễn",,21.054982,105.781759,,
60A_2_S11,"Bến 234 Đường Phạm Văn Đồng, Phường Phú Diễn",,21.051844,105.781396,,
60A_2_S12,Bến 9 Đường Phạm Văn Đồng,,21.040599,105.780542,,
60A_2_S13,Bến Đường Phạm Văn Đồng,,21.034733,105.779859,,
60A_2_S14,Bến 18 Đường Phạm Hùng,,21.030749,105.779109,,
60A_2_S15,Bến Đường cao tốc Vành đai 3,,21.023233,105.778409,,
60A_2_S16,Bến Đường Phạm Hùng,,21.018858,105.781103,,
60A_2_S17,Bến 8 Đường Phạm Hùng,,21.014983,105.784075,,
60A_2_S18,Bến Đường Phạm Hùng,,21.011517,105.786892,,
60A_2_S19,Bến Đường Phạm Hùng,,21.007017,105.790525,,
60A_2_S20,Bến Hầm chui Trung Hòa,,21.007040,105.794818,,
60A_2_S21,Bến 148 Ngõ 148 Đường Trần Duy Hưng,,21.010100,105.798825,,
60A_2_S22,Bến 24T2 Phố Hoàng Đạo Thúy,,21.007517,105.802325,,
60A_2_S23,Bến Đường Lê Văn Lương,,21.003183,105.800808,,
60A_2_S24,Bến 204 Đường Nguyễn Tuân,,21.000417,105.801609,,
60A_2_S25,"Bến 82 Đường Nguyễn Tuân, Phường Thanh Xuân",,20.996617,105.804592,,
60A_2_S26,Bến Đường Nguyễn Trãi,,20.993834,105.805641,,
60A_2_S27,Bến 98 Đường Nguyễn Xiển,,20.989617,105.804258,,
60A_2_S28,Bến Đường Nguyễn Xiển,,20.985851,105.807192,,
60A_2_S29,Bến Đường Nguyễn Xiển,,20.980034,105.811375,,
60A_2_S30,Bến Đường Nghiêm Xuân Yêm,,20.976001,105.814391,,
60A_2_S31,Bến Đường cao tốc Vành đai 3,,20.971918,105.820841,,
60A_2_S32,Bến Đường Nghiêm Xuân Yêm,,20.970368,105.825924,,
60A_2_S33,Bến Đường Nghiêm Xuân Yêm,,20.968968,105.827991,,
60A_2_S34,Bến Phố Nguyễn Phan Chánh,,20.965113,105.826138,,
60A_2_S35,Bến 7B Phố Nguyễn Duy Trinh,,20.963833,105.830239,,
60A_2_S36,Bến Đường cao tốc Vành đai 3,,20.966268,105.835560,,
60A_2_S37,Bến Đường cao tốc Vành đai 3,,20.965869,105.839410,,
60A_2_S38,Bến Phố Linh Đường,,20.965128,105.841673,,
60A_2_S39,Bến Đường Ngọc Hồi,,20.960314,105.842027,,
60A_2_S40,Bến Ngõ 83 Đường Ngọc Hồi,,20.957985,105.844724,,
60A_2_S41,Bến Phường Yên Sở,,20.955706,105.846753,,
60A_2_S42,Bến Phường Yên Sở,,20.953801,105.849957,,
60B_1_S1,Bến Đường Ngọc Hồi (Bến xe Nước Ngầm),,20.964901,105.842391,,
60B_1_S2,Bến Phố Đại Từ,,20.971301,105.836241,,
60B_1_S3,Bến Phố Đại Từ,,20.969901,105.830824,,
60B_1_S4,Bến Đường Nghiêm Xuân Yêm,,20.970788,105.825858,,
60B_1_S5,Bến 442 Đường Kim Giang,,20.973068,105.824624,,
60B_1_S6,Bến 282 Đường Kim Giang,,20.978851,105.822158,,
60B_1_S7,Bến 204 Đường Kim Giang,,20.979751,105.819941,,
60B_1_S8,Bến Đường Kim Giang,,20.985767,105.813758,,
60B_1_S9,Bến 274 Đường Khương Đình,,20.991600,105.813275,,
60B_1_S10,Bến Ngõ 122 Đường Khương Đình,,20.994934,105.814258,,
60B_1_S11,Bến 4 Phố Chính Kinh,,20.998051,105.811872,,
60B_1_S12,Bến Đường Nguyễn Trãi,,20.996184,105.809091,,
60B_1_S13,Bến 90 Đường Nguyễn Tuân,,20.995817,105.805358,,
60B_1_S14,Bến 204 Đường Nguyễn Tuân,,21.000533,105.801675,,
60B_1_S15,Bến Phường Yên Hòa,,21.003150,105.801292,,
60B_1_S16,Bến 24T2 Phố Hoàng Đạo Thúy,,21.007667,105.802592,,
60B_1_S17,Bến 148 Ngõ 148 Đường Trần Duy Hưng,,21.010417,105.798608,,
60B_1_S18,Bến Đường Trần Duy Hưng,,21.007500,105.794658,,
60B_1_S19,Bến Đường Phạm Hùng,,21.007117,105.791075,,
60B_1_S20,Bến 99 Đường Phạm Hùng,,21.013016,105.786309,,
60B_1_S21,Bến Đường Phạm Hùng,,21.015837,105.784088,,
60B_1_S22,Bến Đường Phạm Hùng,,21.019100,105.781359,,
60B_1_S23,Bến Đường cao tốc Vành đai 3,,21.023150,105.778875,,
60B_1_S24,Bến Đường Phạm Hùng,,21.027766,105.779109,,
60B_1_S25,Bến Đường Phạm Văn Đồng,,21.034649,105.780275,,
60B_1_S26,Bến Cầu vượt Mai Dịch,,21.038882,105.780909,,
60B_1_S27,"Bến Đường Phạm Văn Đồng, Phường Phú Diễn",,21.050987,105.781505,,
60B_1_S28,"Bến Đường Phạm Văn Đồng, Phường Đông Ngạc",,21.057715,105.782609,,
60B_1_S29,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.062449,105.783859,,
60B_1_S30,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.070398,105.785392,,
60B_1_S31,Bến Phường Đông Ngạc,,21.077432,105.786642,,
60B_1_S32,Bến Đường Võ Văn Kiệt,,21.117414,105.783992,,
60B_1_S33,Bến Quốc lộ 23,,21.125247,105.778909,,
60B_1_S34,Bến Xã Thiên Lộc,,21.127397,105.773876,,
60B_1_S35,Bến Đường Bờ kênh,,21.130164,105.772842,,
60B_2_S1,Bến Đường Bờ kênh,,21.130164,105.772842,,
60B_2_S2,Bến Xã Thiên Lộc,,21.127197,105.773759,,
60B_2_S3,Bến Quốc lộ 23,,21.124864,105.778859,,
60B_2_S4,Bến Đường Võ Văn Kiệt,,21.119797,105.782992,,
60B_2_S5,Bến Phường Đông Ngạc,,21.077215,105.786242,,
60B_2_S6,"Bến 166 Đường Phạm Văn Đồng, Phường Đông Ngạc",,21.071415,105.785342,,
60B_2_S7,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.062445,105.783595,,
60B_2_S8,"Bến Đường Phạm Văn Đồng, Phường Phú Diễn",,21.054982,105.781759,,
60B_2_S9,"Bến 234 Đường Phạm Văn Đồng, Phường Phú Diễn",,21.051844,105.781396,,
60B_2_S10,Bến 9 Đường Phạm Văn Đồng,,21.040599,105.780542,,
60B_2_S11,Bến Đường Phạm Văn Đồng,,21.034733,105.779859,,
60B_2_S12,Bến 18 Đường Phạm Hùng,,21.030749,105.779109,,
60B_2_S13,Bến Đường cao tốc Vành đai 3,,21.023233,105.778409,,
60B_2_S14,Bến Đường Phạm Hùng,,21.018858,105.781103,,
60B_2_S15,Bến 8 Đường Phạm Hùng,,21.014983,105.784075,,
60B_2_S16,Bến Đường Phạm Hùng,,21.011517,105.786892,,
60B_2_S17,Bến Đường Phạm Hùng,,21.007017,105.790525,,
60B_2_S18,Bến Hầm chui Trung Hòa,,21.007040,105.794818,,
60B_2_S19,Bến 148 Ngõ 148 Đường Trần Duy Hưng,,21.010100,105.798825,,
60B_2_S20,Bến 24T2 Phố Hoàng Đạo Thúy,,21.007517,105.802325,,
60B_2_S21,Bến Đường Lê Văn Lương,,21.003183,105.800808,,
60B_2_S22,"Bến 82 Đường Nguyễn Tuân, Phường Thanh Xuân",,20.996617,105.804592,,
60B_2_S23,Bến Đường Nguyễn Trãi,,20.995634,105.808925,,
60B_2_S24,"Bến Đường Khương Đình, Phường Khương Đình",,20.996228,105.813618,,
60B_2_S25,"Bến 232 Đường Khương Đình, Phường Khương Đình",,20.992184,105.813375,,
60B_2_S26,"Bến Ngõ 34 Đường Kim Giang, Phường Khương Đình",,20.984851,105.814158,,
60B_2_S27,Bến 204 Đường Kim Giang,,20.979834,105.819508,,
60B_2_S28,"Bến 282 Đường Kim Giang, Phường Định Công",,20.978251,105.823091,,
60B_2_S29,"Bến 442 Đường Kim Giang, Phường Định Công",,20.972668,105.824391,,
60B_2_S30,Bến Đường Nghiêm Xuân Yêm,,20.970368,105.825924,,
60B_2_S31,Bến Phố Đại Từ,,20.969884,105.831208,,
60B_2_S32,Bến Phố Đại Từ,,20.971101,105.836291,,
60B_2_S33,Bến Phố Linh Đường,,20.965128,105.841673,,
60B_2_S34,"Bến Đường Ngọc Hồi, Phường Yên Sở",,20.958151,105.842757,,
60B_2_S35,Bến Đường Ngọc Hồi (Bến xe Nước Ngầm),,20.964901,105.842391,,
61_1_S1,Bến Cụm công nghiệp Vân Hà,,21.142013,105.915706,,
61_1_S2,Bến Xã Thư Lâm,,21.144896,105.918755,,
61_1_S3,Bến Đường Nguyễn Thực,,21.148137,105.916171,,
61_1_S4,Bến Xã Thư Lâm,,21.152541,105.901506,,
61_1_S5,Bến Xã Thư Lâm,,21.153948,105.897233,,
61_1_S6,Bến Xã Thư Lâm,,21.154797,105.892490,,
61_1_S7,Bến Xã Thư Lâm,,21.150724,105.887350,,
61_1_S8,Bến Đường Việt Hùng,,21.140652,105.875401,,
61_1_S9,Bến Xã Đông Anh,,21.140753,105.868488,,
61_1_S10,Bến Xã Đông Anh,,21.137909,105.868266,,
61_1_S11,Bến Xã Đông Anh,,21.138247,105.858890,,
61_1_S12,Bến Đường Cao Lỗ,,21.139644,105.854251,,
61_1_S13,Bến Đường Cao Lỗ,,21.141213,105.846991,,
61_1_S14,Bến Đường 23B,,21.142713,105.842974,,
61_1_S15,Bến Đường 23B,,21.147430,105.838474,,
61_1_S16,Bến Đường 23B,,21.150280,105.835691,,
61_1_S17,Bến Đường 23B,,21.151846,105.832841,,
61_1_S18,Bến Xã Phúc Thịnh,,21.152446,105.829641,,
61_1_S19,Bến Đường 23B,,21.153096,105.823524,,
61_1_S20,Bến Đường 23B,,21.154463,105.814341,,
61_1_S21,Bến Xã Phúc Thịnh,,21.155296,105.808941,,
61_1_S22,Bến Đường 23B,,21.157480,105.803558,,
61_1_S23,Bến Đường 23B,,21.161029,105.793225,,
61_1_S24,Bến Xã Phúc Thịnh,,21.161763,105.786675,,
61_1_S25,Bến Đường 23B,,21.158480,105.775409,,
61_1_S26,Bến Đường Võ Văn Kiệt,,21.158180,105.779025,,
61_1_S27,Bến Đường Võ Văn Kiệt,,21.152013,105.778742,,
61_1_S28,Bến Đường Võ Văn Kiệt,,21.141747,105.778292,,
61_1_S29,Bến Đường Võ Văn Kiệt,,21.131914,105.778925,,
61_1_S30,Bến Đường Hoàng Sa,,21.126780,105.780559,,
61_1_S31,Bến Đường Võ Văn Kiệt,,21.119797,105.782992,,
61_1_S32,Bến Phường Đông Ngạc,,21.077215,105.786242,,
61_1_S33,"Bến 166 Đường Phạm Văn Đồng, Phường Đông Ngạc",,21.071415,105.785342,,
61_1_S34,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.062445,105.783595,,
61_1_S35,"Bến Đường Phạm Văn Đồng, Phường Phú Diễn",,21.054982,105.781759,,
61_1_S36,"Bến 234 Đường Phạm Văn Đồng, Phường Phú Diễn",,21.051844,105.781396,,
61_1_S37,Bến 9 Đường Phạm Văn Đồng,,21.040599,105.780542,,
61_1_S38,Bến Đường Phạm Văn Đồng,,21.034733,105.779859,,
61_1_S39,"Bến 8 Phố Tôn Thất Thuyết, Phường Cầu Giấy",,21.028549,105.781592,,
61_1_S40,Bến 96 Phố Trần Thái Tông,,21.029122,105.787696,,
61_1_S41,Bến Phố Thành Thái,,21.029849,105.791242,,
61_2_S1,Bến Phố Thành Thái,,21.029849,105.791242,,
61_2_S2,Bến Phố Trần Thái Tông,,21.029899,105.787609,,
61_2_S3,Bến 6 Phố Tôn Thất Thuyết,,21.028333,105.784692,,
61_2_S4,Bến 15 Đường Phạm Hùng,,21.028966,105.780675,,
61_2_S5,Bến Đường Phạm Văn Đồng,,21.034649,105.780275,,
61_2_S6,Bến Cầu vượt Mai Dịch,,21.038882,105.780909,,
61_2_S7,"Bến Đường Phạm Văn Đồng, Phường Phú Diễn",,21.050987,105.781505,,
61_2_S8,"Bến Đường Phạm Văn Đồng, Phường Đông Ngạc",,21.057715,105.782609,,
61_2_S9,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.062449,105.783859,,
61_2_S10,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.070398,105.785392,,
61_2_S11,Bến Phường Đông Ngạc,,21.077432,105.786642,,
61_2_S12,Bến Đường Võ Văn Kiệt,,21.117414,105.783992,,
61_2_S13,Bến Đường Hoàng Sa,,21.126697,105.781009,,
61_2_S14,Bến Đường Võ Văn Kiệt,,21.132147,105.779042,,
61_2_S15,Bến Đường Võ Văn Kiệt,,21.142047,105.778525,,
61_2_S16,Bến Đường Võ Văn Kiệt,,21.153330,105.779042,,
61_2_S17,Bến Đường Võ Văn Kiệt,,21.158430,105.779275,,
61_2_S18,Bến Đường 23B,,21.160279,105.783292,,
61_2_S19,Bến Xã Phúc Thịnh,,21.161646,105.786408,,
61_2_S20,Bến Đường 23B,,21.161046,105.793042,,
61_2_S21,Bến Đường 23B,,21.157446,105.803375,,
61_2_S22,Bến Xã Phúc Thịnh,,21.155296,105.808475,,
61_2_S23,Bến Đường 23B,,21.154530,105.813691,,
61_2_S24,Bến Đường 23B,,21.152980,105.823741,,
61_2_S25,Bến Xã Phúc Thịnh,,21.152363,105.829257,,
61_2_S26,Bến Đường 23B,,21.151841,105.832780,,
61_2_S27,Bến Đường 23B,,21.150463,105.835374,,
61_2_S28,Bến Đường 23B,,21.146847,105.838857,,
61_2_S29,Bến Đường 23B,,21.142930,105.842624,,
61_2_S30,Bến Đường Cao Lỗ,,21.141130,105.846690,,
61_2_S31,Bến Đường Cao Lỗ,,21.140190,105.852336,,
61_2_S32,Bến Xã Đông Anh,,21.138097,105.858874,,
61_2_S33,Bến Xã Đông Anh,,21.137777,105.867902,,
61_2_S34,Bến Xã Đông Anh,,21.140711,105.868713,,
61_2_S35,Bến Đường Việt Hùng,,21.140398,105.875818,,
61_2_S36,Bến Xã Thư Lâm,,21.154657,105.892723,,
61_2_S37,Bến Xã Thư Lâm,,21.153849,105.897101,,
61_2_S38,Bến Đường Liên Hà,,21.152230,105.902143,,
61_2_S39,Bến Đường Nguyễn Thực,,21.147978,105.915862,,
61_2_S40,Bến Xã Thư Lâm,,21.144683,105.918551,,
61_2_S41,Bến Cụm công nghiệp Vân Hà,,21.142013,105.915706,,
62_1_S1,Bến Đường Quang Trung,,20.950335,105.748226,,
62_1_S2,Bến Phường Yên Nghĩa,,20.951674,105.750390,,
62_1_S3,Bến Đường Quang Trung,,20.958303,105.759466,,
62_1_S4,Bến Đường Quang Trung,,20.960468,105.762293,,
62_1_S5,Bến Đường Quang Trung,,20.962836,105.765302,,
62_1_S6,Bến Ngõ 6 Quang Trung,,20.964884,105.767876,,
62_1_S7,Bến 15 Phố Cầu Đơ,,20.965001,105.772509,,
62_1_S8,Bến Phường Hà Đông,,20.966405,105.776482,,
62_1_S9,Bến 32 Phố Tô Hiệu,,20.970034,105.781259,,
62_1_S10,Bến 159 Đường Phùng Hưng,,20.969234,105.785225,,
62_1_S11,Bến 160 Đường Phùng Hưng,,20.967134,105.789325,,
62_1_S12,Bến Đường Phùng Hưng,,20.964734,105.793925,,
62_1_S13,Bến 30 Đường Cầu Bươu,,20.961934,105.799042,,
62_1_S14,Bến 42 Đường Cầu Bươu,,20.959734,105.803092,,
62_1_S15,Bến 73 Đường Phan Trọng Tuệ,,20.957618,105.807091,,
62_1_S16,Bến Đường Phan Trọng Tuệ,,20.955101,105.811941,,
62_1_S17,Bến 158 Đường Phan Trọng Tuệ,,20.952401,105.817325,,
62_1_S18,Bến Đường Phan Trọng Tuệ,,20.947985,105.825674,,
62_1_S19,Bến Đường Phan Trọng Tuệ,,20.944818,105.832591,,
62_1_S20,Bến 111 Đường Phan Trọng Tuệ,,20.943718,105.840258,,
62_1_S21,Bến Ngõ 1 Phan Trọng Tuệ,,20.942535,105.843707,,
62_1_S22,Bến Đường Ngọc Hồi,,20.939152,105.844124,,
62_1_S23,Bến Đường Ngọc Hồi,,20.935552,105.845574,,
62_1_S24,Bến Đường Ngọc Hồi,,20.932435,105.846807,,
62_1_S25,Bến Đường Ngọc Hồi,,20.927052,105.849141,,
62_1_S26,Bến Đường Phương Dung,,20.923319,105.851441,,
62_1_S27,Bến Đường Phương Dung,,20.918917,105.852148,,
62_1_S28,Bến Xã Ngọc Hồi,,20.912486,105.852224,,
62_1_S29,Bến Đường Phương Dung,,20.907769,105.852491,,
62_1_S30,Bến Đường Phương Dung,,20.903636,105.852941,,
62_1_S31,Bến Quốc lộ 1,,20.893803,105.855907,,
62_1_S32,Bến Văn Giáp,,20.888553,105.857574,,
62_1_S33,Bến Quốc lộ 1,,20.880187,105.860190,,
62_1_S34,Bến Xã Thường Tín,,20.874903,105.862874,,
62_1_S35,Bến Đường Hùng Nguyên,,20.869170,105.865057,,
62_1_S36,Bến Đường Hùng Nguyên,,20.864787,105.866757,,
62_2_S1,Bến Đường Hùng Nguyên,,20.864787,105.866757,,
62_2_S2,Bến Đường Hùng Nguyên,,20.870720,105.864724,,
62_2_S3,Bến Đường Trần Lư,,20.876470,105.862357,,
62_2_S4,Bến Quốc lộ 1,,20.879553,105.860657,,
62_2_S5,Bến Quốc lộ 1,,20.887236,105.858057,,
62_2_S6,Bến Xã Thường Tín,,20.894286,105.855824,,
62_2_S7,Bến Đường Phương Dung,,20.902236,105.853474,,
62_2_S8,Bến Đường Phương Dung,,20.907802,105.852574,,
62_2_S9,Bến Đường Phương Dung,,20.911486,105.852390,,
62_2_S10,Bến Đường Phương Dung,,20.918852,105.852257,,
62_2_S11,Bến Đường Phương Dung,,20.923185,105.851591,,
62_2_S12,Bến Đường Ngọc Hồi,,20.926969,105.849407,,
62_2_S13,Bến Đường Ngọc Hồi,,20.932190,105.847149,,
62_2_S14,Bến Đường Ngọc Hồi,,20.935702,105.845791,,
62_2_S15,Bến Đường Ngọc Hồi,,20.939335,105.844341,,
62_2_S16,Bến Đường Phan Trọng Tuệ,,20.943785,105.840957,,
62_2_S17,Bến Xã Đại Thanh,,20.945085,105.831891,,
62_2_S18,Bến Đường Phan Trọng Tuệ,,20.947751,105.826124,,
62_2_S19,Bến Đường Phan Trọng Tuệ,,20.951835,105.818325,,
62_2_S20,Bến Đường Phan Trọng Tuệ,,20.955585,105.811308,,
62_2_S21,Bến Đường Phan Trọng Tuệ,,20.957390,105.807806,,
62_2_S22,Bến Đường Cầu Bươu,,20.959551,105.803742,,
62_2_S23,Bến 30 Đường Cầu Bươu,,20.962165,105.798817,,
62_2_S24,Bến Đường Phùng Hưng,,20.964900,105.793799,,
62_2_S25,Bến Đường Phùng Hưng,,20.967501,105.788925,,
62_2_S26,Bến Phố Tô Hiến Thành,,20.970401,105.784309,,
62_2_S27,Bến Phố Lê Lợi,,20.969451,105.780409,,
62_2_S28,Bến Phường Hà Đông,,20.965255,105.774993,,
62_2_S29,Bến 15 Phố Cầu Đơ,,20.965184,105.772842,,
62_2_S30,Bến Ngõ 6 Quang Trung,,20.965034,105.767626,,
62_2_S31,Bến Đường Lê Trọng Tấn,,20.962284,105.764126,,
62_2_S32,Bến Phường Dương Nội,,20.960421,105.761730,,
62_2_S33,Bến Đường Quang Trung,,20.958336,105.759022,,
62_2_S34,Bến Đường Quang Trung (Trung tâm Đăng kiểm xe cơ giới 29-30D),,20.954324,105.753744,,
62_2_S35,Bến Đường Quang Trung,,20.952318,105.751059,,
62_2_S36,Bến Đường Quang Trung,,20.950335,105.748226,,
63_1_S1,Bến Đường Tây Cao Tốc,,21.126714,105.780275,,
63_1_S2,Bến Quốc lộ 23,,21.125247,105.778909,,
63_1_S3,Bến Quốc lộ 23,,21.120047,105.769842,,
63_1_S4,Bến Quốc lộ 23,,21.122330,105.762975,,
63_1_S5,Bến Quốc lộ 23,,21.129456,105.759996,,
63_1_S6,Bến Quốc lộ 23,,21.136047,105.759409,,
63_1_S7,Bến Quốc lộ 23,,21.145363,105.759259,,
63_1_S8,Bến Quốc lộ 23,,21.150496,105.757342,,
63_1_S9,Bến Quốc lộ 23,,21.155096,105.750893,,
63_1_S10,Bến Quốc lộ 23,,21.158704,105.748767,,
63_1_S11,Bến Quốc lộ 23,,21.162979,105.745893,,
63_1_S12,Bến Quốc lộ 23,,21.167746,105.741960,,
63_1_S13,Bến Quốc lộ 23,,21.172396,105.736726,,
63_1_S14,Bến Quốc lộ 23,,21.175579,105.731193,,
63_1_S15,Bến Quốc lộ 23,,21.178662,105.728026,,
63_1_S16,Bến Quốc lộ 23,,21.185729,105.722893,,
63_1_S17,Bến Quốc lộ 23,,21.188212,105.719677,,
63_1_S18,Bến Quốc lộ 23,,21.197412,105.710543,,
63_1_S19,Bến Quốc lộ 23,,21.201945,105.708544,,
63_1_S20,Bến Quốc lộ 23,,21.208412,105.705627,,
63_1_S21,Bến Xã Tiến Thắng,,21.213102,105.705871,,
63_1_S22,Bến Quốc lộ 23,,21.218628,105.702994,,
63_1_S23,Bến Phúc Yên,,21.223928,105.704294,,
63_1_S24,Bến Phúc Yên,,21.228377,105.705461,,
63_1_S25,Bến Đường Hai Bà Trưng,,21.231511,105.704094,,
63_1_S26,Bến Quốc lộ 2,,21.233378,105.689694,,
63_1_S27,Bến Phúc Yên,,21.229578,105.687961,,
63_1_S28,Bến Đường Mê Linh,,21.229727,105.681327,,
63_1_S29,Bến Maxar Premium,,21.225011,105.674878,,
63_1_S30,Bến Phú My,,21.217345,105.668778,,
63_1_S31,Bến Bạch Trữ,,21.210945,105.661611,,
63_1_S32,Bến Maxar Premium,,21.195412,105.647462,,
63_1_S33,Bến Maxar Premium,,21.189445,105.643112,,
63_2_S1,Bến Maxar Premium,,21.189445,105.643112,,
63_2_S2,Bến Maxar Premium,,21.195262,105.647495,,
63_2_S3,Bến Phú My,,21.211661,105.662528,,
63_2_S4,Bến Phú My,,21.216978,105.668694,,
63_2_S5,Bến Bạch Trữ,,21.225694,105.675611,,
63_2_S6,Bến Đường Mê Linh,,21.229827,105.681644,,
63_2_S7,Bến Xã Tiến Thắng,,21.229439,105.687409,,
63_2_S8,Bến Phúc Yên,,21.230763,105.691052,,
63_2_S9,Bến Đường Lạc Long Quân,,21.231294,105.702394,,
63_2_S10,Bến Phúc Yên,,21.228444,105.705460,,
63_2_S11,Bến Phúc Yên,,21.223061,105.703760,,
63_2_S12,Bến Quốc lộ 23,,21.218595,105.702794,,
63_2_S13,Bến Quốc lộ 23,,21.213454,105.705361,,
63_2_S14,Bến Quốc lộ 23,,21.209612,105.705010,,
63_2_S15,Bến Quốc lộ 23,,21.201362,105.708627,,
63_2_S16,Bến Quốc lộ 23,,21.197745,105.710260,,
63_2_S17,Bến Quốc lộ 23,,21.188295,105.719260,,
63_2_S18,Bến Quốc lộ 23,,21.185762,105.722643,,
63_2_S19,Bến Quốc lộ 23,,21.179446,105.727060,,
63_2_S20,Bến Xã Quang Minh,,21.175896,105.730376,,
63_2_S21,Bến Quốc lộ 23,,21.172142,105.736849,,
63_2_S22,Bến Quốc lộ 23,,21.167879,105.741543,,
63_2_S23,Bến Quốc lộ 23,,21.163413,105.745393,,
63_2_S24,Bến Quốc lộ 23,,21.157846,105.749226,,
63_2_S25,Bến Thôn Trung Hậu Đoài,,21.154646,105.750959,,
63_2_S26,Bến Xã Mê Linh,,21.150630,105.756709,,
63_2_S27,Bến Xã Mê Linh,,21.145896,105.759209,,
63_2_S28,Bến Quốc lộ 23,,21.135413,105.759309,,
63_2_S29,Bến Quốc lộ 23,,21.127447,105.758259,,
63_2_S30,Bến Xã Thiên Lộc,,21.121564,105.763176,,
63_2_S31,Bến Quốc lộ 23,,21.119764,105.769426,,
63_2_S32,Bến Quốc lộ 23,,21.124864,105.778859,,
63_2_S33,Bến Đường Tây Cao Tốc,,21.126714,105.780275,,
64_1_S1,Bến Đường Tây Cao Tốc,,21.126714,105.780275,,
64_1_S2,Bến Đường Hoàng Sa,,21.126697,105.781009,,
64_1_S3,Bến Đường Võ Văn Kiệt,,21.132147,105.779042,,
64_1_S4,Bến Đường Võ Văn Kiệt,,21.142047,105.778525,,
64_1_S5,Bến Đường Võ Văn Kiệt,,21.153330,105.779042,,
64_1_S6,Bến Đường Võ Văn Kiệt,,21.158430,105.779275,,
64_1_S7,Bến Đường Võ Văn Kiệt,,21.165513,105.779575,,
64_1_S8,Bến Đường Võ Văn Kiệt,,21.186179,105.780375,,
64_1_S9,Bến Đường Võ Văn Kiệt,,21.192838,105.780571,,
64_1_S10,Bến Cầu Phú Cường,,21.205263,105.779619,,
64_1_S11,Bến Đường Võ Văn Kiệt,,21.214761,105.778575,,
64_1_S12,Bến Quốc lộ 2,,21.222995,105.768092,,
64_1_S13,Bến Quốc lộ 2,,21.227994,105.760992,,
64_1_S14,Bến Đường tỉnh 35,,21.234911,105.763126,,
64_1_S15,Bến Đường tỉnh 35,,21.243994,105.767509,,
64_1_S16,Bến Đường tỉnh 35,,21.249611,105.772625,,
64_1_S17,Bến Đường tỉnh 35,,21.258544,105.781492,,
64_1_S18,Bến Đường tỉnh 35,,21.264360,105.786975,,
64_1_S19,Bến Xã Kim Anh,,21.271210,105.791758,,
64_1_S20,Bến Đường tỉnh 35,,21.274543,105.794775,,
64_1_S21,Bến Đường tỉnh 35,,21.278743,105.798425,,
64_1_S22,Bến Xã Trung Giã,,21.288160,105.806408,,
64_1_S23,Bến Xã Trung Giã,,21.294809,105.811308,,
64_1_S24,Bến Đường tỉnh 35,,21.304909,105.816858,,
64_1_S25,Bến Đường tỉnh 35,,21.307726,105.820974,,
64_1_S26,Bến Xã Trung Giã,,21.313724,105.842679,,
64_1_S27,Bến Đường tỉnh 35,,21.315176,105.850340,,
64_1_S28,Bến Đường tỉnh 35,,21.316624,105.855571,,
64_1_S29,Bến Đường tỉnh 35,,21.316462,105.858475,,
64_1_S30,Bến Đường tỉnh 35,,21.313717,105.865721,,
64_1_S31,Bến Quốc lộ 3,,21.313388,105.867533,,
64_1_S32,Bến Xã Trung Giã,,21.320492,105.869623,,
64_1_S33,Bến Quốc lộ 3,,21.325192,105.872840,,
64_2_S1,Bến Quốc lộ 3,,21.325192,105.872840,,
64_2_S2,Bến Xã Trung Giã,,21.320076,105.869290,,
64_2_S3,Bến Xã Trung Giã,,21.314142,105.867657,,
